id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,AUS_MORT_DTH
270,-0.077352102,-2.576261058,-0.265457724,-0.041391947,-0.028479741,0.065525216,-0.008046317,-0.342389115,-0.443263202,-0.576753018,-0.722874004,-0.356288659,-0.229051514,0.096342376,0.041729578,-0.144732157,-0.174183176,0.031586153,-0.106560189,0.040343208,-0.189813544,-0.521000178,-0.530743645,-0.580616833,-0.696907874,-0.251034871,-0.302818235,1.498651267,1.46178737,-0.382617319,-0.403860482,-0.231517603,-0.217637948,-0.092467485,-0.092279605,-0.40226802,-0.421297296,-0.052510043,-0.129303633,-0.310849748,-0.335090156,0.079496569,0.005371686,-0.493306511,-0.519443911,-0.131559672,-0.196448548,-0.145482706,-0.103674931,-0.239287024,-0.288852235,-0.002392808,0.102686012,0.565821838,0.261663066,0.018472712,0.077890792,0.086461224,0.139520089,-0.243470825,-0.09507043,-0.425553544,-0.068365733,-0.568464988,-0.334453645,-0.036151925,-0.30455116,-0.365797608,-0.713891778,-0.437889905,-0.407152372,-0.421200902,-0.150047706,-0.214560337,-0.072207547,-0.178676477,0.079927763,0.004963941,-0.247686368,-0.24558528,-0.278814162,-0.305163954,-0.371523209,-0.365224765,-0.318270362,-0.310038956,-0.12068554,-0.090492525,-0.279410003,-0.303517661,0.396967791,0.270793771,0.35486845,-0.306178072,0.237764091,-0.374855428,0.524687282,-0.265223558,-0.216974736,-0.247977551,-0.152381026,-0.408780067,-0.519020192,-0.113770712,-0.158332403,-0.40055892,-0.119789366,-0.444003848,-0.010154855,0.286981769,5.337916864,-1.402819401,-1.873642298,-0.263882707,1.580683299,-1.877495924,-2.192500146,-1.226390587,-3.234012503,0.984803462,202.9226338,-0.225877494
271,-0.113852384,0.821899495,0.673265676,-0.796724438,-0.867217049,-0.877511442,-0.836927507,-0.895832279,-0.934408191,-0.852460139,-0.761080602,-0.778320997,-0.819715144,-0.741642093,-0.763659754,-0.741545427,-0.710971194,-0.687770627,-0.71399939,-0.720094731,-0.839257954,-0.859369818,-0.895042781,-0.864533976,-0.830850874,-0.871510461,-0.888658035,-0.861815145,-0.856019838,-0.419893274,-0.41427529,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.452531485,-0.445775116,-0.888189777,-0.913429962,-0.587404924,-0.593225304,-0.826683669,-0.825510813,-0.551374303,-0.556403168,-0.898892639,-0.903127503,-0.732386107,-0.741389613,-0.883878366,-0.886723612,-0.2716471,-0.379118845,0.24806978,-0.194151767,-0.254214139,0.077890792,-0.202206597,0.139520089,-0.88895831,-0.829453639,-0.833581804,-0.549003588,-0.868052178,-0.826577651,-0.825825371,-0.767404386,-0.620613382,-0.961543573,-0.847492288,-0.437307567,-0.445680033,-0.854856076,-0.868877635,-0.628046293,-0.681230429,-0.826243312,-0.825506257,-0.303996864,-0.302089327,-0.917457419,-0.923488151,-0.365836232,-0.352153375,-0.318270362,-0.313249509,-0.10248806,-0.118526646,-0.214225472,-0.166287189,-0.695208837,-0.718660769,-0.808620958,-0.867112212,-0.836031478,-0.871430509,-0.884865561,-0.886033067,-0.872794321,-0.622971151,-0.830191051,-0.543400072,-0.579008748,-0.859263494,-0.834247794,-0.552339206,-0.643179704,-0.533747539,-0.66864635,1.871787988,1.815091577,-22.00973826,-23.1007977,-1.003171813,-15.76410793,-16.37896097,-20.60854537,-10.10799478,-41.42767391,1.073520758,19.96364692,-0.348694848
272,-0.125518327,-2.526218795,0.008720921,-0.122176171,-0.152578628,0.335596747,0.501492545,0.686669266,0.737287138,0.328131894,0.221870966,-0.259678846,-0.247939014,0.015247105,0.217160918,0.487465299,0.542273559,0.083379841,0.026650162,-0.452913834,-0.466565423,-0.671386685,-0.789587768,-0.881234984,-0.755507937,0.052301448,0.091491006,0.218046322,-0.402356505,-0.419893274,-0.497593756,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.452531485,-0.52410414,-0.325648639,-0.307020846,0.804037928,0.788778952,-0.019563058,-0.032081126,0.274478733,0.298450754,-0.023623782,-0.016638413,0.345816522,0.313169601,0.114917438,0.144210966,-0.52134661,-0.62703785,0.465729939,0.451585912,1.15291993,-0.364273749,1.638050761,1.363340932,0.026660947,0.334719327,-0.73837521,-0.647315877,-0.912990257,-0.125559707,0.368148766,-0.493900207,-0.481963623,-0.626485262,-0.077227028,-0.447359299,-0.5142216,0.135567496,0.143150093,-0.548005514,-0.527819222,-0.019130863,-0.03289573,0.465579909,0.605299195,0.099309055,0.038297637,0.407592543,0.536701157,0.1502269,0.190807268,-0.12068554,-0.118526646,0.307250777,0.088569401,-0.009452774,0.018932615,-0.198308434,0.164605938,-0.088701229,0.123653734,-0.276639209,0.130196512,-0.232109034,0.504209025,-0.727731396,-0.283134729,-0.109098397,0.322866875,0.283015792,0.073754472,0.328279115,-0.056984178,0.140712468,-10.30551526,20.62953181,-1.953454554,-1.959421105,0.030487714,0.301499077,-1.852671977,2.109504965,-0.382047381,-3.799726137,1.164171308,15.70720226,-0.300769144
273,-0.125277116,0.099280517,-0.919410898,-0.820959705,-0.862937777,-0.7911771,-0.836927507,-0.839623207,-0.848795762,-0.721675992,-0.743713967,-0.818998812,-0.864358325,-0.887197708,-0.851375423,-0.876005333,-0.815223413,-0.952493922,-0.863194983,-0.995496579,-1.012689131,-1.047352952,-0.990910974,-0.914637001,-0.939679563,-0.942168433,-0.95177251,-1.173313645,-1.062230443,-0.537046275,-0.518423373,-0.231517603,-0.122137334,-0.276889007,-0.258534379,-0.56311111,-0.528999704,-0.882449561,-0.88539315,-0.758380632,-0.766824965,-0.861139191,-0.873548116,-0.574314665,-0.575567227,-0.914854989,-0.922508236,-0.772885098,-0.735644436,-0.913592372,-0.929772921,-0.564968814,-0.739303059,0.041530942,0.290151493,0.534130538,0.077890792,0.671815416,0.838846285,-0.977707011,-0.916480339,-0.996793108,-1.084259382,-1.017845773,-0.876448727,-0.91365099,-0.967272824,-0.935385807,-0.997962954,-0.850683995,-0.552902481,-0.519117427,-0.911240746,-0.919479021,-0.912635732,-0.972182716,-0.861129175,-0.873136166,-0.375323492,-0.381859746,-1.050354282,-1.032219878,-0.360149256,-0.384831851,-0.333481312,-0.322881167,-0.10248806,-0.090492525,-0.393482933,-0.577978604,-0.514018244,-0.487557401,-0.819009256,-0.943238988,-0.845864771,-0.940573875,-1.056466697,-0.922774182,-0.945943428,-0.665858982,-1.013717686,-0.893412084,-0.958936265,-0.870723798,-0.843940654,-0.490678465,-0.594896462,-0.432785886,-0.590550324,1.722292531,1.498802752,-132.6644239,-132.0271444,-1.117733432,-95.32531338,-87.22688453,-119.996807,-83.09107207,-269.1213757,1.087724207,28.25327274,-0.392413424
274,-0.124905512,0.834714279,0.63654714,-0.077744848,-0.101227365,-0.242179234,-0.085533794,-0.27320872,-0.281050178,-0.502524177,-0.535314341,-0.473237379,-0.436814012,-0.463007059,-0.372926316,-0.255602606,-0.169746912,-0.273421121,-0.165172744,0.01156988,0.101698435,0.400117175,0.466285569,1.039380979,1.320608575,-0.286199536,-0.178463974,-0.280351278,-0.031177415,-0.127010771,-0.049757003,0.080569074,0.355365739,0.214901718,0.073975169,-0.090634532,0.014407901,-0.020460506,0.096347485,-0.621284903,-0.56378884,-0.036360125,0.088826322,-0.521265078,-0.513968466,-0.186287729,-0.086624394,-0.598938615,-0.551798761,-0.276767191,-0.198898454,-0.166352125,0.088652861,-0.095102443,-0.887370157,-0.937679258,0.077890792,-0.998047742,-0.210143008,-0.234922351,-0.408061195,0.023277542,0.215647545,0.719759931,-0.319398226,-0.387454398,0.221418414,0.233768917,0.746525424,-0.308093825,-0.090522827,0.019423456,-0.272550113,-0.176052363,-0.352350275,-0.131066103,-0.036358449,0.08923224,-0.273964599,-0.225642675,-0.235569944,-0.15116623,0.026565131,0.098809586,-0.324354742,-0.322881167,-0.096422234,-0.090492525,0.388731441,0.696304347,-0.271172519,-0.165119768,-0.102216675,-0.354258141,0.084364724,-0.255425978,-0.178525576,-0.237379395,-0.035363159,-0.344750093,-0.052173232,0.013029281,0.220838658,-0.521184523,-0.467211521,-0.585541143,-0.542750561,-0.53935652,-0.507129569,0.761835608,4.417793852,1.896628449,2.468497913,-0.268453698,-0.599697629,0.716324579,-2.9020679,0.305678698,2.823762759,-4.01945547,35.4200964,0.361387878
275,-0.042628119,0.172990414,-0.742773795,-0.93809683,-0.95708176,-0.957204681,-0.961377091,-0.917451152,-0.90286677,-0.993848407,-0.966006901,-0.94103226,-0.945059461,-1.045229518,-1.028800301,-0.831185365,-0.795260222,-0.566918688,-0.623416351,-0.654327125,-0.717487127,-0.771644356,-0.880662551,-0.664121875,-0.906193812,-0.97371804,-0.98739157,-0.875659523,-0.806529292,-0.483794911,-0.466349331,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.512847644,-0.494730756,-0.881492858,-0.895793903,-0.818261524,-0.822678769,-0.876644176,-0.898788055,-0.5986888,-0.602260024,-0.923976332,-0.946195799,-0.889070726,-0.885019046,-0.951410198,-0.973464757,-0.522850824,-0.657443011,-0.817988375,-0.555005175,-0.635276532,0.077890792,-0.651245429,-0.035311459,-1.006771822,-0.843194697,-0.80637992,-0.805707897,-0.763196661,-0.998774005,-0.819011315,-0.935714649,-0.94662768,-0.976111325,-0.990055195,-0.512695554,-0.465263338,-0.938090589,-0.952258536,-0.854828502,-0.898122134,-0.876203314,-0.898375946,-0.375323492,-0.388507281,-0.929586894,-0.960820933,-0.388584137,-0.384831851,-0.333481312,-0.322881167,-0.12068554,-0.118526646,-0.523851995,-0.577978604,-0.836134853,-0.847359052,-0.442433443,-1.00033407,-0.64329894,-0.99956332,-0.902846546,-0.963304739,-0.619294827,-0.817615923,-0.993450941,-1.001108087,-0.828961062,-0.905677726,-0.924068291,-0.599770545,-0.710776242,-0.578619385,-0.753842015,1.882431102,1.946672786,308.6456429,369.8182688,-1.051599532,275.1181426,285.7020131,419.6638827,270.2476745,772.8700087,1.064560856,165.794516,-0.321327141
276,-0.118355971,0.578856716,-0.34335013,1.081508762,1.088410245,1.294129312,1.210620362,1.127694287,1.219420293,0.540214296,0.385117339,0.242014214,0.272325753,0.846993476,1.026537325,0.954536553,1.041353327,0.906323998,0.820583854,0.689798312,0.526051317,0.418915488,0.389591014,0.120825518,0.366264695,0.885079597,0.880734385,0.578000145,0.430734341,0.671759692,0.736561016,-0.127488711,-0.058470257,-0.092467485,-0.036861347,0.608027642,0.680204608,1.399764525,1.319566471,-0.203694466,-0.130544469,1.386652947,1.326397512,-0.375020269,-0.334647627,1.080438759,1.028844469,0.018505009,0.170816874,0.909767107,0.886008392,-0.137772061,-0.058695227,0.465729939,-0.118182628,0.093636395,0.077890792,0.114526151,0.489183187,0.829595778,0.837794727,0.852935005,0.892909977,0.704780571,0.526528125,0.839075788,1.494264784,0.762136917,0.55714464,0.517494354,0.60807252,0.675464168,0.860513248,0.833429383,0.41693055,0.598959637,1.385778854,1.327202766,-0.266456533,-0.295441792,1.359719777,1.284279226,-0.343088327,-0.3194749,-0.220920282,-0.226564586,-0.090356407,-0.090492525,-0.279410003,-0.225100249,0.384385111,0.245884426,0.708070591,0.771115976,0.542596167,0.80541699,0.651335957,0.89895903,0.494337275,1.251996848,0.112212588,0.354066626,0.700747102,0.830558347,0.814184483,-0.210833563,-0.297471694,-0.023330293,-0.026129043,2.615634103,1.115400608,0.672027851,0.700650407,0.940964551,0.797298806,0.597417704,-0.570566922,0.576528292,2.877232205,1.032884164,41.11555583,0.135924934
277,-0.125123769,0.782710895,1.146545178,0.431195762,0.386609641,0.46620511,0.398175909,0.150521202,0.223612563,-0.325788843,-0.125461744,-0.18679776,-0.103707198,-0.159419633,0.047710192,-0.17068056,0.083120171,0.379754835,0.905838479,2.379203678,2.503904747,2.248617986,1.66463799,1.256494088,0.734607947,0.32408816,0.492049206,1.090242123,1.272073613,0.581232373,0.590753702,0.149921668,0.196198048,0.46079708,0.461902976,0.608027642,0.626353404,0.557387873,0.715870594,-0.04374945,0.067208188,0.720369284,0.909531427,-0.387924223,-0.379135621,0.446885487,0.606057365,-0.162080653,-0.080055869,0.372551379,0.529727168,0.038220968,0.254711817,-0.301641281,-1.02031615,-1.100242573,0.077890792,-1.040145132,-0.210143008,0.4486447,0.589692291,0.499310513,0.614358492,1.288975593,-0.171666928,0.618754625,0.905178861,0.833335442,1.321951653,-0.018712401,0.618124252,0.631401732,0.335598824,0.491313091,0.096767432,0.302717308,0.720793997,0.908710921,-0.232670236,-0.24558528,0.592925974,0.741553912,-0.161105086,-0.123404047,-0.223962472,-0.204090717,-0.10248806,-0.118526646,-0.344594534,-0.068265424,0.14531419,0.248652131,0.266567914,0.305340307,0.282997238,0.546733769,0.642345464,0.453617177,1.021515326,-0.232581919,0.708955633,0.991267982,1.060678434,-0.26218165,-0.127315254,-0.362613849,-0.397900837,-0.376696079,-0.265741851,1.822835316,-1.005808354,4.061945454,3.384646825,0.512809336,1.09225632,1.684889226,-0.513308133,1.41645941,3.771187342,0.945181678,243.8519413,0.524103921
278,-0.123889772,0.735166598,0.765800706,-0.134293804,-0.443569123,-0.388283505,-0.372002647,-0.333741566,0.219106645,-0.032408188,0.367750704,-0.18679776,-0.138048106,-0.55449916,-0.632086249,-0.663700218,-0.673262945,-0.690648054,-0.695349941,-0.47346621,-0.300514296,-0.333017045,-0.099336773,-0.179792632,0.014664318,-0.422914497,-0.344373805,-0.598771967,-0.559076566,-0.089734816,-0.101831044,-0.127488711,-0.122137334,-0.092467485,-0.258534379,-0.110739918,-0.137354583,-0.372527068,-0.273105347,-0.400671087,-0.369055307,-0.410202543,-0.293436621,-0.230209234,-0.256622529,-0.486911987,-0.404611978,-0.513293209,-0.387103678,-0.411830856,-0.389728974,-0.218999612,0.273422685,-0.474816152,-0.868377872,-0.722676164,0.077890792,-0.725417022,0.139520089,-0.382733234,-0.550815519,-0.60236579,-0.521694619,-0.268877797,-0.272350042,-0.53509229,-0.251954203,-0.646844417,-7.18986E-05,-0.005945574,-0.115652156,-0.12745133,-0.417874887,-0.341222927,-0.467964734,-0.374408016,-0.410197086,-0.293028307,-0.303996864,-0.235613977,-0.328914169,-0.263164575,-0.081487418,-0.103796962,0.10155186,-0.021089212,-0.12068554,-0.084885701,0.03021652,-0.009452365,-0.628520633,-0.515234451,-0.268429447,-0.481469991,-0.065101326,-0.390328069,-0.475602714,-0.400654932,-0.449033974,-0.731840261,0.000745491,-0.148514724,-0.029113656,-0.477062352,-0.449118183,-0.419531456,-0.507986627,-0.53935652,-0.574576137,1.50983211,-0.876178199,-1.597811421,-0.62401991,-0.436855115,-1.527938688,-1.283389635,-2.035680888,-0.287765988,-3.712833499,1.272480857,73.25415353,-0.068438326
279,-0.102462641,0.132566625,2.560385982,-0.740175482,-0.781631609,-0.7911771,-0.630294236,-0.87853718,-0.893854935,-0.919619566,-0.868753742,-0.815608994,-0.769920826,-0.808181803,-0.75767914,-0.696725458,-0.653299754,-0.552531552,-0.594110074,-0.498129062,-0.702727027,-0.802974878,-0.880662551,-0.914637001,-0.839222312,-0.850148748,-0.832729862,-0.550316645,-0.435350202,0.948666785,0.866746119,0.184597966,0.068863895,0.399323239,0.960667299,0.954845556,0.910296116,-0.885319669,-0.850121031,-0.556676571,-0.560769715,-0.802564803,-0.763632254,-0.492589625,-0.517390619,-0.851385645,-0.835294937,-0.68790361,-0.708195255,-0.841333311,-0.824398492,-0.372429432,-0.446945743,-0.095102443,-0.645218528,-0.584584746,0.520055333,-0.573064561,0.139520089,-0.853987281,-0.908846418,-0.751976152,-0.472538475,-0.703279223,-0.701429482,-0.898508642,-0.72532682,-0.538172984,-0.874137057,-0.670884507,0.964908992,0.905568,-0.923994421,-0.89879292,-0.467964734,-0.42201839,-0.802555379,-0.764035179,-0.210146038,-0.202376302,-0.969139532,-0.968754149,-0.371523209,-0.35868907,-0.324354742,-0.297196746,-0.10248806,-0.101706173,-0.230521605,0.010151988,-0.461170988,-0.414213219,-0.751485317,-0.831552994,-0.637398965,-0.869979949,-0.864148339,-0.833145633,-0.712622999,-0.723042757,-0.754753723,-0.301084063,-0.489025914,-0.867858722,-0.831016841,-0.490678465,-0.620003748,-0.410349963,-0.594100143,1.782002056,2.094145133,-15.17498585,-16.59178672,-0.951478256,-9.472096117,23.48333303,-14.57014531,-5.411240772,-27.84299027,1.121930766,1409.456191,-0.347477928
280,-0.125747237,0.637621238,-0.282879463,0.600842631,0.698996495,-0.401565711,-0.444793913,-0.545606527,-0.38018036,0.600304309,0.833176535,2.791157332,3.126055266,1.745279556,1.815978353,0.607771531,0.575545543,0.589807015,1.020399381,0.508937397,0.633062043,0.255996773,0.432731701,0.054021485,0.031407193,0.992874085,1.135691866,0.723366111,1.123601977,-0.435868683,-0.466349331,-0.092812413,-0.217637948,-0.276889007,-0.258534379,-0.447505139,-0.494730756,0.484678475,0.625429265,1.383149194,1.532993149,0.860775538,0.94209909,0.546895533,0.752228296,0.699622695,0.872721897,2.457739283,2.588259817,0.909091788,1.093865877,0.653444461,0.909592206,1.418986113,2.744904286,2.161511678,0.520055333,1.786393947,-0.909469204,1.075791823,0.784357279,0.662521817,1.269773749,0.015730034,1.740371276,0.773206575,0.452845027,1.755168974,0.010853916,2.402729218,-0.427255836,-0.499534122,0.955158944,1.12048882,1.644222502,1.852699495,0.861198831,0.941685473,0.488104107,0.665127009,0.423113316,0.699087873,1.061594816,0.687022144,-0.141823341,-0.194459058,0.382778075,0.352446587,0.356139175,0.441447756,1.817552369,1.999225549,1.656002809,1.124704818,1.877957324,1.231398145,1.731758601,1.004404382,0.948366218,0.783529771,2.979956994,0.488686631,0.680750917,1.624757422,2.072963816,3.88249101,3.65402879,4.609687783,3.493516873,1.208262694,1.332489068,0.394526872,0.528569833,1.230527222,0.895589797,-0.842132502,2.030678667,0.563369378,2.007375436,0.906480617,4.013855008,0.073152645
281,-0.124788301,0.80187715,0.820740554,2.955702751,2.607551798,2.493955294,2.774458529,1.291997726,1.462739829,0.572026656,0.794969937,1.001333441,1.494862102,2.342057577,2.543619705,1.044176491,0.764086789,0.258902896,0.349019212,0.07322701,0.282509663,-0.132501703,-0.013055399,0.237732577,0.316036069,1.459216702,1.566557511,0.965642723,0.537963856,-0.020508042,0.184576181,0.184597966,0.132530972,0.214901718,0.073975169,0.024971439,0.200439334,1.278263293,1.369309202,1.480061692,1.508840153,1.943109633,2.009911337,0.037189362,0.065744322,1.180393475,1.270026926,1.219532446,1.359430225,1.548955902,1.640335094,-0.319781945,-0.243465051,0.901050259,0.722225969,0.62153017,-0.364273749,0.954469324,0.838846285,1.457364608,1.60271362,1.192958555,0.516046204,-0.134063562,0.422081156,1.636320409,1.357512695,0.840830023,0.273073463,0.743041641,0.025072087,0.1956732,1.517327525,1.583220995,0.243508861,0.339747599,1.943091292,2.00989812,-0.127557311,-0.059454301,1.696708251,1.692139866,0.413279519,0.484415597,-0.172245241,-0.1848274,-0.096422234,-0.073672052,0.144289449,0.382634697,1.485369615,1.667100948,0.744429635,1.212350777,0.821861681,1.357596876,1.192719952,1.596710695,-0.16148231,1.932703706,1.198735301,0.677154638,1.690558267,1.565163841,1.660694199,0.197075954,0.542656708,0.043977475,0.9340971,3.817338858,0.937992171,0.072621655,0.238259447,1.665156681,1.030453611,0.313373913,1.258191609,0.963517134,1.646624748,0.964773198,26.40865063,0.095439166
282,-0.125711312,0.070853818,-0.929205626,-0.683626525,-0.619019274,-0.773467491,-0.775876768,-0.718557515,-0.76768925,-0.41415651,-0.313021407,-0.200357032,-0.172389015,-0.415181642,-0.520448124,-0.675494946,-0.569010727,-0.469086166,-0.396958754,-0.239169116,-0.226713795,-0.433274716,-0.410908403,-0.597317842,-0.613193498,-0.518877883,-0.504972022,-1.062558623,-0.889013535,-0.478469774,-0.487178948,-0.058136116,-0.217637948,-0.276889007,-0.258534379,-0.482689565,-0.514313012,-0.701154416,-0.709484764,-0.13120707,-0.100353224,-0.785337042,-0.764446445,0.159776922,0.138293974,-0.542780212,-0.542789428,-0.424328213,-0.442640392,-0.495907988,-0.498316038,-0.237050179,-0.278547929,-0.169774177,-0.222640194,-0.409785483,0.077890792,-0.414698187,-0.384974557,-0.512359183,-0.536311069,-0.180736588,-0.275913898,-0.50854755,-0.38432472,-0.533578056,-0.199357245,-0.302093665,-0.338772147,-0.376183572,-0.477514494,-0.499534122,-0.516883681,-0.509894214,-0.427944345,-0.109905936,-0.784897103,-0.763628086,-0.183867807,-0.209023837,-0.346844698,-0.384496115,-0.161105086,-0.149546827,-0.035346691,-0.017878659,-0.10248806,-0.118526646,-0.3771868,-0.36233072,-0.873882893,-0.861197577,-1.070925489,-0.333223111,-1.003197455,-0.336173825,-0.456449056,-0.497368091,-0.271205971,-0.503105162,-0.284114868,-0.372881399,-0.459031637,-0.438097318,-0.506629149,-0.580798009,-0.538887902,-0.494484674,-0.55682704,2.542446478,1.419273708,-2.603887182,-2.56503486,-0.586029751,-3.214518944,-3.643760139,0.136392609,-1.705995491,-3.702358434,1.107937596,15.14233296,-0.223126608
283,-0.125598937,0.449085985,-0.50958566,-0.465509121,-0.541992378,-0.023022827,-0.038571687,-0.134847929,-0.10982532,-0.498989471,-0.511001051,-0.627474097,-0.593065146,-0.340324469,-0.143669451,-0.10463008,-0.125384265,-0.448944176,-0.444914481,-0.576228094,-0.691656952,-0.771644356,-0.837521864,-0.948039018,-0.84759375,-0.418970796,-0.422798226,-0.543394456,-0.542579717,-0.478469774,-0.455934523,-0.231517603,-0.217637948,-0.276889007,-0.036861347,-0.507821298,-0.465357372,-0.436626143,-0.446300494,-0.213149344,-0.20451302,-0.459301662,-0.480700683,-0.087548857,-0.069772953,-0.328428655,-0.364773805,-0.00672387,-0.124102228,-0.384818123,-0.394226663,-0.398001069,-0.393151997,0.731052908,1.961472544,2.05663212,-0.364273749,2.618318569,1.013677834,-0.435112065,-0.202708718,-0.860783688,-0.898558392,-0.927969616,-0.632739133,-0.189846757,-0.58857473,-0.75551585,-0.885062871,-0.559174766,-0.512695554,-0.460367512,-0.3729014,-0.378776157,-0.628046293,-0.707680637,-0.459295709,-0.480698288,0.030112077,0.053553793,-0.373213124,-0.384496115,0.128930705,0.255666268,-0.147907721,-0.139879662,-0.072158927,-0.073672052,-0.426075198,-0.36233072,-0.425939484,-0.473718876,-0.263235298,-0.451419948,-0.432866475,-0.412569991,-0.627659302,-0.390275155,-0.49569806,-0.213887224,-0.708590581,-0.78571608,-0.85895534,-0.330943474,-0.221659084,0.76150889,0.034717007,0.240291801,-0.088250882,2.315498882,2.321219299,-4.064366266,-4.207511645,-0.497611546,-1.710414796,-3.004684818,-1.017872994,-2.911500348,-8.703434507,1.129271398,10.92521566,-0.345232152
284,-0.117350838,0.216367521,-1.530137486,-0.695744159,-0.755955977,-0.773467491,-0.782921084,-0.826651883,-0.934408191,-0.877203086,-0.778447238,-0.713914455,-0.728711736,-0.858086585,-0.877291417,-0.906671628,-0.859586059,-0.730932034,-0.708670976,-0.646106175,-0.5809562,-0.571129014,-0.487602958,-0.563915825,-0.546221998,-0.865266268,-0.838041476,-0.564161023,-0.831274565,0.011442776,-0.148697681,0.253950561,0.005196819,-0.092467485,-0.036861347,0.040050479,-0.142250147,-0.720766819,-0.710389177,-0.81038246,-0.795506648,-0.737099311,-0.718037526,-0.584351073,-0.594046855,-0.810339602,-0.801199203,-0.996625422,-0.987793884,-0.842346289,-0.8269686,-0.437110631,-0.51477264,-0.646402264,-0.706943453,-0.748896054,0.077890792,-0.821639629,-0.210143008,-0.866732278,-0.819529541,-0.683971442,-0.745628165,-0.448630111,-0.846337889,-0.816739963,-0.672729862,-0.721790233,-0.477165797,-0.859195213,0.035123818,-0.137242982,-0.856198568,-0.831006157,-0.757000883,-0.755291011,-0.736659859,-0.718440737,-0.379077525,-0.388507281,-0.840988986,-0.828289558,-0.35446228,-0.35868907,-0.318270362,-0.306828404,-0.12068554,-0.101706173,-0.540148128,-0.636791664,-0.663752137,-0.643932734,-0.8553683,-0.822537981,-0.851764747,-0.795034343,-0.824668351,-0.835122734,-0.689921552,-0.752734332,-0.650042207,-0.633146741,-0.758974414,-0.899374558,-0.889820188,-0.656688152,-0.803480065,-0.668363076,-0.812414035,1.674911818,1.910221143,-13.36520947,-12.11682121,-0.981966919,-10.52169635,-0.055800143,-20.89243369,-10.44604904,-28.13821357,1.124133186,408.2251718,-0.235210605
