id,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,DEATHS,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,AUS_MORT_DTH,AREA_SQKM,Long,Lat
257,0.229235202,0.215438762,0.67207931,0.783265188,0.474804306,0.61562737,-0.071289961,-0.06988851,-0.181713033,-0.110575379,0.312596432,0.60390728,0.87905029,1.143387414,1.101989042,1.422694641,1.659870493,2.072171815,2.386472284,2.632906745,3.728243329,3.363239336,0.671462471,0.970094483,1.470962512,1.602010582,-0.132335907,-0.205979126,-0.231517603,0.100697433,0.153427877,0.018556911,-0.145924344,-0.176519095,0.919978164,1.244047961,0.287171274,0.403840574,1.259598209,1.597523306,-0.431654288,-0.402406264,0.844804069,1.136874111,0.716282696,0.835342383,0.740937525,1.011622421,-0.295714522,-0.000223763,0.386291925,-0.33184583,-0.26819808,-0.364273749,-0.528962533,-0.210143008,0.800064686,1.203459547,0.28169544,0.881986389,1.738356378,0.021230627,1.225962779,0.715829814,1.455385712,2.327126585,0.214282201,-0.140781485,-0.176409592,0.775600621,1.074661149,-0.112227937,-0.22099681,1.260017469,1.597512674,-0.142573443,-0.052806766,0.911983918,1.269346113,-0.331714375,-0.339081985,-0.300017222,-0.268301771,-0.017566487,-0.034424283,-0.214225472,-0.166287189,0.895241921,0.871385758,1.476804664,0.651917471,1.81502425,0.92049476,1.111805521,0.880341335,1.654633464,0.757137259,0.258583523,0.686129305,0.790729935,0.528006319,0.774120665,0.173360284,0.47506017,0.144939128,0.726432666,182,0.737472293,-0.209065227,3.661659189,3.079783377,0.667514383,1.394612893,-0.141023171,0.955695597,0.59848444,3.012702412,1.072524461,88.41052133,1.278887602,-0.124915384,0.802896802,0.913990509
258,-0.986567364,-0.845820689,-0.926212866,-0.846319929,-0.917451152,-1.042550207,-0.94789722,-0.941693611,-0.861371537,-0.867792416,-1.005721566,-0.974974776,-0.984516837,-1.076963025,-0.949616495,-1.004397955,-0.748868058,-0.761767428,-0.740313834,-0.832728455,-0.530513808,-0.788993687,-1.018084673,-1.033008962,-0.813359823,-0.707548202,-0.286764863,-0.330956825,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.326872821,-0.367446092,-0.96616104,-0.977643306,-0.811170366,-0.80380924,-0.974411721,-0.981835595,-0.561410711,-0.570776212,-1.012149313,-1.025872146,-0.997953257,-1.005667769,-1.015565439,-1.035789877,-0.381454716,-0.538161226,-1.127796631,-0.635722385,-0.717432186,0.077890792,-0.737444848,-0.035311459,-1.043918826,-0.932511574,-0.779178036,-0.925867361,-0.688299864,-0.999714969,-0.937878746,-0.998830998,-1.055299112,-0.830433799,-1.049633724,-0.32673852,-0.367346814,-1.007228934,-1.009861372,-0.663619973,-0.760581052,-0.974400559,-0.981830059,-0.386585591,-0.428392491,-0.84309846,-0.897355204,-0.388584137,-0.365224765,-0.321312552,-0.322881167,-0.12068554,-0.118526646,-0.621628792,-0.597582957,-1.180900287,-1.153190456,-0.844980002,-1.015359092,-0.875364649,-1.054684604,-1.00525998,-1.026407192,-0.845048108,-1.054048838,-0.755879653,-1.072905423,-1.008926728,-0.994495083,-1.065584037,-0.704119491,-0.807342725,-0.690798999,-0.856786778,32,1.900280495,1.933557931,-35.31701206,-33.91562728,-0.571901698,-22.53583475,-24.3361517,-49.80330206,-29.685413,-82.22519214,1.138531012,192.1622939,-0.289278685,0.052771186,0.630545208,0.717024648
259,-0.097940904,-0.088389549,-0.15141749,-0.219375799,-0.242942297,-0.132354907,-0.074824668,0.107251172,-0.032561042,-0.105424243,-0.307054614,-0.259294652,-0.272115226,-0.413741465,-0.558286406,-0.524840691,-0.374814802,-0.27468412,-0.163832225,-0.065782906,-0.263297674,-0.521107685,-0.265823749,-0.255013707,0.211124133,-0.179649051,0.5705821,0.741768421,1.606326159,1.756041417,3.53448911,2.623215041,1.060398834,1.199134393,-0.064468826,-0.056046156,-0.556676571,-0.568317527,-0.10527117,-0.096809356,-0.425919198,-0.441418813,-0.228093884,-0.230544283,-0.376526126,-0.366676381,-0.253468709,-0.24901556,-0.018939161,-0.002562622,0.041530942,-0.070701916,-0.324133844,0.077890792,-0.380619347,-0.035311459,-0.239118875,-0.526386972,0.172887904,-0.024671383,-0.403692033,0.023112554,-0.527521116,0.168821457,0.05764625,-0.309636642,0.021715886,1.055374577,1.204213399,-0.35075028,-0.351088606,0.247955571,0.101695727,-0.104407418,-0.097216461,-0.303996864,-0.322031932,-0.2229131,-0.183832414,-0.371523209,-0.35868907,-0.254384372,-0.239406797,-0.12068554,-0.101706173,-0.295706136,-0.460352486,-0.136537843,-0.220473868,-0.42944807,-0.276128029,-0.531199403,-0.216744375,-0.268430499,-0.251548614,-0.451556357,-0.240279735,0.111086657,-0.022869387,-0.059107934,-0.291405425,-0.228767181,-0.514394134,-0.538887902,-0.505702636,-0.436133181,45,0.455571758,-0.141892056,-1.819153317,-1.463122015,-0.424206564,0.066457382,23.90609697,-2.835862431,-0.740083862,-1.341866313,0.933942678,1111.374955,-0.135771802,-0.125668697,0.240874179,2.150928263
260,0.342333115,0.305303473,0.043388205,0.03891579,0.306177092,0.381319669,1.148183846,1.319442328,0.489470926,0.485239387,-0.032578312,-0.185533748,-0.003195413,0.025448731,0.146683238,0.10924058,0.028011781,0.293579738,0.299859504,0.773063789,0.772164845,0.768093697,0.257373888,0.308329844,0.986409289,1.140098825,1.608983701,1.429145762,0.115245371,-0.058470257,-0.276889007,0.073975169,1.512770026,1.34110575,0.711895346,0.756569193,-0.49206824,-0.492084632,0.613987859,0.677893925,-0.367851406,-0.387348789,0.382275975,0.421222595,0.076929782,0.149751224,0.24694217,0.31062546,1.185936188,0.996129971,-0.487526235,-0.251128621,-0.5006811,0.077890792,-0.70136137,-0.559806106,0.452374943,-0.15995876,1.084151019,0.674438224,0.839594807,0.723189535,-0.172433056,0.947256427,0.428628037,0.742883486,0.913266007,1.512728365,1.341296533,0.203363349,0.264402472,0.078980592,0.117565852,0.614413648,0.677889057,-0.2627025,-0.278822954,0.590289131,0.655688514,-0.104235323,-0.143011132,-0.120528011,-0.200880164,-0.10248806,-0.101706173,-0.214225472,-0.087869777,-0.061041762,-0.12775575,0.448363134,0.287811115,0.473763117,0.328182711,0.619673788,0.279797105,0.109673865,-0.084124043,1.378884145,0.515610632,0.670752824,0.328597027,0.332126279,-0.059053278,-0.001978256,-0.045766216,0.19040994,139,-2.17988486,-11.30862267,2.184103751,1.582539253,-0.124112299,2.531432996,3.32814263,0.139076996,1.189643798,5.144985613,1.454488721,166.2212356,0.265216254,-0.123691973,0.288822792,-0.499892159
261,0.83511688,0.934356454,1.438019882,1.426646055,1.041218793,0.858946906,-0.004130534,-0.024735258,0.001337138,0.153849618,0.857390305,0.898950896,1.402736242,1.482761656,2.324895568,2.0141486,2.490186512,2.002061339,1.728531317,0.950419947,0.72206182,0.567179196,1.135833238,1.092886505,2.613123679,2.369114035,1.885890795,1.929056556,0.39265575,0.259865124,1.137009327,0.184811685,1.929956791,1.869826664,2.126858512,1.997876445,-0.553524946,-0.55095756,1.963782946,1.857657513,-0.520548191,-0.55845646,1.530805062,1.427944011,0.021824599,0.229545353,1.228855015,1.148480673,-0.184402692,-0.000223763,-0.490703755,-0.645218528,-0.671984378,0.077890792,-0.725417022,-0.035311459,1.102214378,1.500419077,1.682592467,1.652099316,1.963046771,0.428667902,1.510638921,1.010372776,0.889544804,1.20905157,0.318544626,1.924849361,1.874941589,1.14277222,1.063204231,0.212381891,0.318587433,1.963764396,1.857238157,-0.337783161,-0.365240909,2.057428307,1.843337632,-0.343088327,-0.384831851,-0.315228172,-0.313249509,-0.10248806,-0.118526646,-0.214225472,-0.264308955,0.097500006,0.012013353,2.25332996,0.9729521,2.121822984,0.834428193,1.355721487,1.18876899,2.061998321,1.150825555,0.175264683,0.748951973,0.610764269,1.056899354,1.053275014,-0.42427459,-0.175797926,-0.208426657,0.135387739,155,1.581142477,-0.01559439,1.407628231,1.434330112,0.932565179,1.992561071,2.332951019,0.953909691,0.666953647,2.583948846,0.857486919,333.9679324,0.396625627,0.229189782,0.608916041,0.211387981
262,0.552372097,0.613411056,0.636660093,0.792657609,0.474804306,0.48044985,0.20441716,0.048204611,0.092862223,0.110923482,0.468548877,0.490275617,0.522849485,0.3803499,0.653110411,0.546170531,0.866548751,0.518671267,0.143206893,-0.195204967,-0.5138128,-0.479250498,0.453573002,0.383004891,0.986409289,0.867900825,0.746311602,0.845916503,-0.127488711,0.100697433,-0.092467485,-0.258534379,0.678396494,0.787907016,0.991252509,0.891778981,-0.44952129,-0.496613319,0.958543082,0.849688346,-0.504059806,-0.516021758,0.687080849,0.560476752,-0.135523938,-0.136230936,0.465407648,0.422425159,0.04273361,-0.273870211,0.041530942,-0.203647909,-0.089902831,0.077890792,-0.001742832,0.489183187,0.404503489,0.612594054,0.444906744,0.559740554,0.030709393,0.152965543,0.611183451,0.147782674,0.271241825,-0.171242992,0.002565644,0.678434642,0.792963997,0.450717524,0.362104519,0.194595051,0.17575631,0.958965387,0.849682402,-0.2627025,-0.282146722,0.806510218,0.646821979,-0.388584137,-0.384831851,-0.324354742,-0.306828404,-0.10248806,-0.101706173,-0.295706136,-0.342726367,0.315180371,0.256955246,0.123728813,0.517693945,0.218097506,0.352358713,0.229955489,0.443566917,0.395964337,0.648268149,-0.154632887,0.102775951,0.310821491,0.462682585,0.315325323,-0.452733393,-0.374724881,-0.410349963,-0.320764051,48,2.040619133,0.230277837,-0.09660472,0.051449461,0.360391974,1.14989269,0.710978595,0.392528332,0.479664473,0.52460814,0.845712994,142.9323489,-0.10911187,-0.111425267,0.699799382,-0.096424355
263,0.285784159,0.219718034,1.050622194,0.973461722,1.127694287,1.093254607,0.586165483,0.465003862,0.040320044,0.009617801,0.705596593,0.82718353,1.192790072,1.232112706,1.104866469,1.246856978,1.557108609,1.448557581,1.01419541,0.888105621,0.52164972,0.977379636,0.890009223,0.907292456,0.612611089,0.628696523,-0.515745729,-0.528838181,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.543005724,-0.553477525,1.006559751,0.982672517,0.566090169,0.615179291,0.909013269,0.87248571,0.513201876,0.577698472,1.058395514,1.045353982,1.278621136,1.208778909,0.931714952,0.913315789,-0.279168169,-0.009579197,0.718342825,0.247418852,0.922184902,-0.364273749,0.942441498,0.664014736,0.841719068,1.379803124,-0.316746008,-0.112060084,0.674821852,0.417376338,1.400856898,0.147782674,0.061393541,0.87399326,0.418551441,-0.537824883,-0.558284036,0.974960703,0.985551789,-0.009953607,-0.004105104,0.909005385,0.87207253,0.202797597,0.093439003,1.019567093,1.020616455,-0.138357181,-0.051511401,-0.056642021,-0.085300266,-0.017566487,0.016037135,0.242066246,0.696304347,0.904049797,0.894911251,1.44044562,0.848745254,1.331226246,0.875043876,0.600911021,0.922848993,1.578961973,0.829716666,-0.478900806,0.273294624,0.090863455,1.00475497,0.991240714,0.946491113,1.575918076,0.672183316,1.33345178,108,0.920667743,0.366228992,1.392570169,1.019350857,1.254295993,0.521600968,-0.864114691,1.32796134,0.460381959,0.980785479,0.962110817,21.32136358,0.348318104,-0.125041452,0.100061813,-0.94399621
264,-0.005039046,0.014312979,0.229339095,0.212675586,0.379681262,0.304719075,-0.085428788,-0.073361837,0.030150591,-0.103707198,-0.03881641,-0.022063636,-0.095194297,-0.094330413,0.132296103,0.074605888,0.192430795,-0.189813544,0.017884804,-0.276692932,-0.046184565,-0.069050058,0.099297215,0.005255388,-0.591849778,-0.641560808,-0.185587271,-0.242430955,-0.231517603,-0.217637948,-0.030993645,0.073975169,-0.21126685,-0.25484812,-0.052988394,-0.147844105,0.150863452,0.098154214,-0.357657871,-0.439176912,0.659446684,0.599600254,0.09267334,-0.016638413,-0.407730266,-0.41902133,0.044009013,-0.071356844,0.020170401,0.282778119,1.034506123,-0.507524464,-0.236734212,0.077890792,0.066414848,1.363340932,0.007232598,0.148451652,0.404103918,-0.385149774,0.12058555,-0.048400685,0.152370308,0.095185716,-0.56440402,-0.094762291,-0.192128475,-0.216169472,-0.254742811,0.027496879,-0.049708021,0.790454187,0.768240968,-0.356791567,-0.439581871,0.142733068,0.090115236,0.39358068,0.201161897,-0.189539967,-0.123404047,0.554838172,0.560020831,-0.12068554,-0.118526646,-0.3771868,-0.460352486,-0.867591553,-0.909632415,-0.943668835,0.177126789,-0.800631624,0.070950049,-0.384525117,-0.015285122,-0.071937712,-0.458017955,-0.322396498,-0.22031206,-0.339054526,-0.002032746,-0.210673844,-0.566568607,-0.538887902,-0.500093655,-0.531978304,66,1.641289066,-0.291079595,-0.466329194,0.06182015,0.092988045,-1.073976936,-0.748722708,0.376829043,-0.296997502,-1.013764657,-0.283591762,43.38950142,-0.022118816,-0.121030551,0.596459557,-0.296836044
265,1.315783011,1.507778899,1.933888922,1.99019134,3.021507612,3.882417435,2.738801855,3.399965258,1.006418168,1.017523472,0.973834797,1.255794189,1.723552861,1.839880958,1.864507229,1.803676245,1.737969524,2.03158154,1.427758304,1.851580967,1.507009214,1.538265951,1.75860932,1.982738105,3.48531948,4.480710637,2.97754376,3.480862979,-0.023459819,-0.122137334,0.399323239,0.073975169,2.839725522,3.260166845,2.529630313,2.825866819,0.142984387,0.09513509,2.421610699,2.693832257,-0.063174722,-0.110838794,1.976610694,2.21681163,1.661037833,2.036722795,1.567527156,1.743139415,2.109523535,3.964141448,-0.371546733,-0.540760962,-0.352101726,0.077890792,-0.585092387,-0.210143008,2.046587593,1.387437045,1.859404713,1.291620925,1.963046771,2.192974808,1.373600672,2.072831316,1.871334989,2.035771532,2.792117457,2.834531072,3.265356232,1.66500166,1.836864422,1.466354103,2.386993697,2.42115683,2.694221847,0.056390308,0.083467701,1.984651454,2.230198582,-0.109922299,-0.071118486,0.287125451,0.152280635,-0.060027274,-0.079278877,0.356139175,0.696304347,1.700533444,1.838698659,3.938831356,1.367609334,3.950815438,1.52876297,1.945185072,1.658824598,1.846334573,1.050753949,2.14001301,2.615682705,2.380426654,1.487233773,1.843566145,2.530697843,1.058321727,2.265133841,1.525142027,202,2.480593865,3.17591594,2.270815253,1.965864125,0.826058282,3.3366451,2.784697411,1.835657907,1.6200052,5.087826926,1.183610847,324.7751299,0.649931146,-0.115003974,0.679587356,0.273885357
266,-0.845194972,-0.867217049,-0.824382616,-0.940244143,-0.891508504,-0.956937778,-0.855994846,-0.84791378,-0.766456634,-0.848904916,-0.87056278,-0.974974776,-0.83354431,-0.87954925,-0.762583732,-0.932464366,-0.687210928,-0.772837503,-0.583661223,-0.712893213,-0.764327926,-0.738765061,-0.895829949,-0.987704017,-0.695682612,-0.608567111,-0.100385089,-0.060171811,-0.058136116,-0.122137334,-0.092467485,-0.092279605,-0.110739918,-0.083503379,-0.792519515,-0.911621136,-0.828504309,-0.816640519,-0.850802534,-0.944789879,-0.53631969,-0.543398985,-0.885210625,-0.972036776,-0.952142924,-0.951407761,-0.921358533,-0.987921615,0.202180285,-0.301936514,-1.334335469,-0.588241673,-0.762879995,0.077890792,-0.853713831,-0.210143008,-0.900770747,-0.839377736,-0.547962022,-0.783860722,-0.613403066,-0.861393308,-0.866709711,-0.956753432,-1.055299112,-0.790372479,-0.957074224,-0.100574558,-0.093180546,-0.907548893,-0.984719802,-0.450177895,-0.644200137,-0.850792623,-0.944784575,-0.390339624,-0.385183514,-0.785087924,-0.888955328,-0.371523209,-0.384831851,-0.318270362,-0.322881167,-0.12068554,-0.118526646,-0.572740393,-0.636791664,-0.95818685,-1.030027583,-0.629422812,-0.929716469,-0.655098892,-1.038244923,-0.901282982,-0.956384888,-0.716406574,-0.993565999,-0.755879653,-0.965209419,-0.918943895,-0.856971433,-0.9854564,-0.723092027,-0.791892087,-0.657145115,-0.862111507,30,2.015302041,1.923294297,-13.84923687,-13.96953975,-0.938924196,-8.11998096,-3.336600153,-19.2753644,-11.05647055,-31.51121641,1.18860341,415.0847444,-0.30291592,1.840042777,-0.106021828,-0.274751842
267,-1.063312376,-1.046946472,-0.948349876,-0.977813829,-0.982307773,-0.934408191,-1.02212606,-0.979900209,-1.015608255,-1.010307187,-0.99324537,-0.965007087,-0.963286325,-0.972710806,-1.116507268,-1.052353682,-0.974944202,-0.994239006,-0.965893594,-1.062812119,-0.914637001,-0.964793875,-1.111418925,-1.101747498,-1.014103301,-1.119969413,-0.510420593,-0.497593756,-0.231517603,-0.217637948,-0.276889007,-0.092279605,-0.537979377,-0.509417448,-1.151282996,-1.15671714,-0.730803905,-0.701913787,-1.090268415,-1.077096009,-0.585784846,-0.596100147,-1.11476442,-1.111290933,-0.92226662,-0.939917407,-1.106395754,-1.104219002,-0.482237048,-0.598971547,0.731052908,0.551295407,1.070764276,0.077890792,1.174979465,0.664014736,-1.133133807,-1.009614177,-1.268811948,-0.985947093,-1.182618728,-1.095693265,-0.982548673,-1.135583088,-1.107761183,-1.132714666,-1.049633724,-0.532799018,-0.5142216,-1.095162168,-1.086877318,-0.699193653,-0.744710928,-1.090256082,-1.076682783,-0.379077525,-0.395154816,-1.134205874,-1.123685193,-0.388584137,-0.365224765,-0.312185982,-0.310038956,-0.10248806,-0.101706173,-0.572740393,-0.734813429,-0.902823058,-0.904097005,-1.050148893,-1.094490872,-1.009097431,-1.095300288,-1.156925677,-1.10615024,-1.050622324,-0.86820157,-1.07339199,-1.08188009,-1.078913376,-1.056380725,-1.059122131,-0.599770545,-0.733952198,-0.556183462,-0.846137319,3,1.976295891,1.976505987,314.311369,311.2018484,0.672616931,221.9714499,192.8295452,364.3626412,222.0984901,681.7399918,1.096928206,38.27091579,-0.397029531,-0.113809873,-2.501024031,0.064601267
268,-1.055233954,-1.051225744,-1.012547207,-0.980161934,-0.999602872,-1.020020621,-0.96910546,-0.983373536,-0.929167897,-0.962229915,-1.05978508,-1.088606439,-0.885441116,-0.950529483,-0.595692959,-0.56213959,0.175988894,0.145978736,0.306125608,0.164300759,0.538350728,-0.06067862,-0.88268428,-0.876785015,-0.384184112,-0.369362808,-0.27611459,-0.284090188,-0.092812413,-0.122137334,-0.092467485,-0.092279605,-0.281635702,-0.294012632,-0.775777219,-0.786359894,-0.737895063,-0.710971161,-0.746574579,-0.742463273,-0.581483528,-0.585833687,-0.807299155,-0.819503229,-0.923594455,-1.007582828,-0.855177337,-0.867769065,-0.461178053,-0.533483509,-0.646402264,-1.139017929,-1.236585998,0.077890792,-1.346854692,-0.909469204,-0.896574223,-0.727922488,-0.411952602,-0.461614888,0.495069538,-0.934788475,-0.715286231,-0.641171688,-0.774252304,-0.083836476,-1.008141534,-0.276479862,-0.303701073,-0.834383071,-0.834506882,-0.885955472,-0.882252009,-0.746565722,-0.742459237,-0.371569458,-0.411773654,-0.692798436,-0.709757976,-0.371523209,-0.384831851,-0.333481312,-0.313249509,-0.12068554,-0.101706173,-0.523851995,-0.67600037,-0.994676622,-0.980208893,-0.746291168,-0.790985436,-0.782931697,-0.790682662,-0.349735821,-0.862307863,-0.126168947,-0.989167247,-0.736738838,-0.615197407,-0.888949617,-1.083885455,-1.094662615,-0.680403821,-0.784166769,-0.662754096,-0.911808978,72,2.835154819,2.627397097,0.917388849,-0.140430363,-0.460585237,-2.769603837,-3.548337095,-10.47745022,-7.251003807,-10.17196946,1.364812222,85.75013012,0.081621352,-0.124288837,0.580429483,-0.502756292
269,-1.325861103,-1.329378423,-1.406585999,-1.412213319,-1.423332794,-1.403023594,-1.188257275,-1.132726602,-1.120692612,-1.149387867,-1.402880458,-1.403585435,-1.555381704,-1.513935089,-1.61430216,-1.531910946,-1.476422194,-1.378001612,-1.24160219,-1.168267132,-1.048245068,-0.998279625,-1.499544811,-1.474185387,-1.678633435,-1.639620139,-0.558346821,-0.565290009,-0.231517603,-0.217637948,-0.276889007,-0.258534379,-0.583216496,-0.587746473,-1.604760035,-1.556920024,-0.920689367,-0.920045535,-1.586427936,-1.539556822,-0.614460299,-0.626215097,-1.543467534,-1.50967267,-1.189161606,-1.245050157,-1.490314222,-1.473993293,-0.604078376,-0.788419089,-2.71179064,-2.857819692,-2.612256199,-4.785919157,-2.559660467,-4.406100181,-1.513929459,-1.466122658,-1.472826078,-1.532126474,-1.332412323,-1.358222132,-1.454232812,-1.356490309,-1.407544446,-1.238330873,-1.318801004,-0.583057676,-0.587658994,-1.488512364,-1.456362913,-1.13052452,-1.167914255,-1.586410586,-1.53954779,-0.412863822,-0.438363793,-1.491761719,-1.470413403,-0.388584137,-0.384831851,-0.333481312,-0.322881167,-0.12068554,-0.118526646,-0.621628792,-0.734813429,-1.438845228,-1.387061529,-1.57735503,-1.450583884,-1.55386185,-1.409104794,-1.535699028,-1.483117373,-1.425196202,-1.355363343,-1.153333039,-1.279322764,-1.24888095,-1.477546901,-1.457821745,-0.723092027,-0.901977878,-0.735670845,-1.052026843,0,1.86612246,1.536992285,7.604325411,8.129602813,-1.012274589,7.118842047,4.576232046,10.03202918,5.849163963,17.56498449,1.040713944,7.322444465,-0.460900538,-0.125741956,0.44834482,-0.515892609
270,1.711625707,1.576247251,2.128694617,1.969058392,1.685461225,1.462739829,0.398826028,0.159351078,0.55048765,0.696435975,1.632993796,1.77012698,0.992279685,0.724160408,-0.129549765,-0.26641261,-0.378925277,-0.333724521,-0.602459536,-0.703306393,-0.831131959,-0.864336625,0.908084518,0.841365951,2.578512735,0.513218584,-0.036483452,-0.190356914,-0.127488711,-0.090303795,-0.276889007,-0.258534379,-0.075555492,-0.215683607,0.731507749,0.641708704,1.175929789,1.026535009,1.535242387,1.347973589,-0.405129495,-0.377082329,0.797297075,0.667788589,0.424158831,0.523826102,0.95670173,0.901750303,-0.237050179,-0.365085694,1.023384801,0.764958609,1.044544387,-0.364273749,1.403508157,1.188509383,0.82804151,0.927111603,0.268094498,-0.051980352,-0.673320504,0.534996798,0.976871155,0.347651112,0.038909796,-0.76852085,0.45046851,-0.090522827,-0.205784549,1.006173645,0.88944098,0.688179858,0.017055062,1.535658861,1.347964521,-0.243932335,-0.215671372,0.914620761,0.781219993,-0.337401351,-0.365224765,-0.272637512,-0.229775138,-0.08429058,-0.101706173,-0.442371331,0.108173754,1.784837401,1.680939473,0.391227494,0.780130989,0.501296337,0.644888337,0.587620728,0.929604086,-0.445250399,1.669878279,0.175264683,0.030978615,0.900708953,1.055753323,0.896896883,-0.319925643,-0.09468208,-0.337433214,0.082140449,29,3.996219931,0.765645393,-0.986641114,-0.272691512,-0.60224059,1.604334338,-0.528837197,1.547389438,1.015230396,-0.24360115,1.066514172,52.8076896,-0.290862726,-0.125289235,-2.539437259,-0.046925705
271,-0.83711655,-0.97847812,-0.881938844,-0.848668034,-0.908803603,-0.889349018,-0.891341913,-0.913906995,-0.880015536,-0.92273787,-0.962054881,-0.907194486,-0.975081054,-0.868458588,-0.926597078,-0.836552913,-0.851629942,-0.772837503,-0.671386685,-0.44446227,-0.263297674,-0.370421809,-0.978976307,-0.940211938,-0.944881412,-0.732293474,-0.49977032,-0.50280116,-0.231517603,-0.122137334,-0.276889007,-0.258534379,-0.527926684,-0.514313012,-0.999645631,-0.938753535,-0.618133277,-0.615868738,-0.93048093,-0.888203564,-0.543488553,-0.542030124,-0.952100473,-0.912100065,-0.602258204,-0.622655948,-0.961202314,-0.942302197,-0.507808685,-0.552194377,-0.233324588,0.375616774,0.600554258,0.077890792,0.325013104,-0.035311459,-0.987654326,-0.873730381,-1.21440818,-1.035103237,-0.673320504,-0.978072804,-0.861409889,-0.988311607,-0.815472502,-0.692040149,-0.920901546,-0.507669689,-0.5142216,-0.939097458,-0.897201681,-0.961549541,-0.903412176,-0.930039523,-0.887791522,-0.337783161,-0.368564676,-1.111529028,-1.036419816,-0.371523209,-0.34561768,-0.333481312,-0.306828404,-0.12068554,-0.101706173,-0.523851995,-0.538769898,-0.476270204,-0.452961089,-0.613840365,-1.010851585,-0.647232257,-0.963782837,-0.983370086,-0.952265929,-0.697488701,-0.826413427,-0.928146985,-0.893412084,-0.93894008,-0.978450657,-0.898220666,-0.07328268,-0.2066992,-0.07381112,-0.304789864,52,2.129280387,2.053176322,-12.57405857,-15.15535317,-0.676449004,-13.28248951,-15.20402283,-24.07927016,-15.18489369,-40.50784973,1.05317698,605.5229419,-0.178174492,-0.125546967,0.291642645,-1.808059734
